protocol_id,elem_id,segmentation,comments,text
prot-1893--fk--022,i-1VYVBTKvJGvoDjnF1c71s,u,,"För närvarande är det så, att, som redan af lagutskottets ordförande påvisats, den allmänna meningen i landet, den allmänna rättskänslan samt domarens eget samvete rent af fordrar, att domaren ej så strängt låter binda sig vid de legala bevisningsreglerna, som man kan tycka, att han efter ordalydelsen bör göra. Men jag antager, att i de fall, der olika meningar förefunnits emellan olika domare, huruvida en sak är bevisad eller icke, detta ofta berott ej derpå, att icke båda äro öfvertygade om sanningen af hvad som visats, utan derpå, att den ene domaren vågar mindre än den andre frigöra sig från de legala fordringarna. Ar det icke rent af en rättvisa, att domaren blir befriad från den svåra ställningen att, såsom nu ofta måste ske, välja emellan hvad lagens bokstaf bjuder och hvad som måste betraktas såsom dess anda och hvad allmänna rättsmedvetandet fordrar. Jag tror således ej mycket på talet om faran för en orätt tillämpning af denna lag, jag anser den innebära ett betydligt framsteg, och jag finner särskildt ordalagen uti första stycket af första paragrafen mycket tillfredsställande. Det är ingen sanning, när man säger, att domaren härigenom skulle få mera rätt att döma efter godtycke än förut. Det finnes en paragraf på annat ställe i vår rättegångsbalk, der det säges, att dom skall grundas på skäl och ej på godtycke. Denna paragraf är icke upphäfd, och någon gnnan subjektivitet är icke tillåten i den nya lagen, än den som ständigt måste finnas, eller att domarens personliga åskådningssätt ej kan alldeles vara borta. Ty den dömande verksamheten frambringas ej genom några maskiner, är ej automatisk, utan den frambringas genom menniskohjernor, och då måste äfven domarens subjektiva uppfattning kunna få uttryck i domen. Vore ej detta händelsen, skulle man icke kunna tala om mera eller mindre skickliga domare, och det skulle ej kunna förekomma någon annan skiljaktighet i domsluten än som berodde på den ene domarens uppenbara okunnighet eller förbiseende."
prot-1893--fk--035,i-1Z8wvGYiNHxbkD5eUJQTc,note,,"Lördagen den 29 April, e. m. 13"
prot-1893--fk--025,i-1o8gWFAiqpiJ8v8Vw65SV,note,,Justerades fyra protokollsutdrag för denna dag.
prot-1893--ak--007,i-112MSP5jNi9iSrX2XbKd6G,u,,Detta är för mig tillräckligt skäl att yrka bifall till utskottets hemställan.
prot-1893--ak--017,i-13Tw3wkiZoTp16WbL4KDx,seg/note,Mix of seg and note,"jag blifvit förekommen af den föregående talaren och har icke myc- / fattigvårdsket att tillägga. Med rättvist erkännande af det menniskovänliga NN i motionärens och en föregående talares och reservanternas åsigter, Corts. äro vi dock, såsom den föregående talaren sade, icke så alldeles utan inspektion i detta fall, ty säga hvad man vill om vårt presterskap, utöfvar det dock i allmänhet en ganska kraftig och allvarlig inspektion öfver fattigvården, och jag tror, att alla som känna till förhållandena skola erkänna, att presterna äfven äro de lämpligaste personerna för ett sådant ändamål. Om man skulle stadga en inspektion öfver hela riket, skulle det blifva en ganska dyr apparat och ej aflöpa så lätt och blifva på långt när så bra som den, hvilken handhafves af vårt presterskap. Att det kan förekomma några oegentligheter i ett så stort och vidsträckt land, är ej att undra på. Snarare kan man undra öfver, att det ej sker oftare. Men då man vill framhålla dessa oegentligheter, bör man ej heller glömma, att det finnes många pockande fattighbjon, som ganska bra förstå att klaga både i tid och otid, och visst icke äro så ömkansvärda, som man i allmänhet vill framhålla. Jag tror icke att för närvarande förefinnes något skäl att skrifva till Kongl. Maj:t i denna fråga, hvarför jag hemställer om bifall till utskottets hemställan."
prot-1893--ak--033,i-13W1RsnyXTSaRsrGz3FRm,note,,"Härmed var öfverläggningen slutad; och efter det propositioner af herr talmannen gifvits i enlighet med de gjorda yrkandena, afslog kammaren utskottets hemställan och biföll reservationen."
prot-1894--fk--035,i-19qKsHdvxo1yvgEg53PP5,note,,Herr Billing:
prot-1894--fk--015,i-1bdc5VSNuYQq5PMgDtfKB,note,,Herr Unger:
prot-1894--fk--017,i-1gmxctie8MkzDEYF6A5mn,u,,"Jag skall nu blott anhålla att få fästa kammarens uppmärksamhet på en omständighet, hvars vigt och betydelse väl ingen vill eller kan förneka."
prot-1894--ak--042,i-112ZLZXaJcxo9sju535jFc,note,,N:o 42.
prot-1894--ak--001,i-1BHxpgRZMyCKPDmnDP9Us,note,,Hemmansegaren Lars Petter Larsson d. ä. i Berga.
prot-1894--ak--002,i-1NaAqx71eANCifTxEnvmU,u,,"samma ord inlagt en dubbel betydelse. Han har nemligen fattat uttrycket »vanfräjdande» så, att han dermed menat, hvad den allmänna uppfattningen inlägger i detta uttryck. Jag är visst med om, att det finnes många brott, som äro vanfräjdande i den bemärkelsen, d. v. s. skamliga. Men det var icke den betydelsen af uttrycket, vid hvilket jag fäste mig, utan för mig var frågan den, huruvida sjelfva detta uttryck »vanfräjdande» finnes i vår lag, och det är detta, som, så vidt jag kunnat finna, icke är fallet. Jag har hört, att de juridiska auktoriteterna, äfven om de anse, att det finnes i denna mening vanfräjdande brott, äro mycket tveksamma om, huru detta uttryck skall tolkas, och detta torde just bero af att uttrycket icke är i lagen definieradt. Jag vill, för att förtydliga min mening, anföra ett exempel. Om jag säger, att det icke i vår lag finnes något brott, som rubriceras såsom skamligt, så har jag dermed icke förnekat, att det finnes handlingar, som äro skamliga. Nu är frågan: finnes begreppet »vanfräjdande brott» i allmänna lagen eller icke? Finnes det icke klart i denna, så kan man, synes det mig, ej heller tillämpa stadgandet om vanfräjdande brott i grundlagen, när det ej finnes i lag bestämdt, hvad som med detta ord menas."
prot-1895--fk--033,i-1LXBVeCeT9VuL19NuUmy9,note,,N:o 33.
prot-1895--fk--011,i-1XoY4ndm8TAC9gc2ybXaC,u,,"för, att den lilla tull, som hittills funnits och visat sig otillräcklig,"
prot-1895--fk--003,i-1ob3CrUZnfDK4dSPFsRK7,u,,"Till fortsättande af arbetena å Karlsborgs fästning och Vaberget har Kongl. Maj:t begärt 200,000 kronor. Jag yrkar, att endast hälften häraf eller 100,000 kronor beviljas."
prot-1895--ak--027,i-16dq9oaQSJVkrMDhR62Dc,note,,"§ 75. Vid alla val, hvilka alltid skola ske med slutna sedlar, iakttages — — — — — erfordras."
prot-1895--ak--010,i-1WDBXkk3k88cmCnTnah91,u,,"Om nu förhållandet verkligen vore så bekymmersamt i öfre Dalarne, som motionären framhållit i sin motion, icke allenast för landtbandlandena, utan äfven för den stora allmänheten, hvilken man alltid så välvilligt ihågkommer i dylika fail, så förvånar det mig, att icke i ortens tidningar försports någon klagan i detta hänseende, liksom äfven att jag, som i många år under sommarferierna bott i en grannsocken till den, i hvilken motionären har sitt hem, icke hört något om dessa olägenheter. För resten tror jag, att jag knappast sett några kringvandrande handlande der i trakten. Det har visserligen förekommit en enda uppsats i denna fråga uti en af ortens tidningar, sedan denna motion såg dagen, men denna uppsats har tvärtom tagit gårdfarihandlandena i försvar, och samma uppsats bar lemnats helt och hållet obemött."
prot-1895--ak--001,i-1dt8JrShvx8ETdpGansjD,note,,Jönköpings län: Östbo härads valdistrikt af Östbo och Vestbo härads domsaga.
prot-1896--fk--010,i-1Hf8YsKjzou6dfQUsjQe2,u,,"Under sådana förhållanden kan jag icke gerna antaga, att mannen för sin del godkänner det pensionsbelopp, som statsutskottet har tillstyrkt, utan hellre stannar han väl då qvar i sin befattning och uppbär sina 1,200 kronor. Derigenom skulle ju statsverket ovilkorliger. komma att lida förlust, då i stället för att, om Riksdagen godkänner hans anspråk, för framtiden skulle från statsverket utgå endast 600 kronor om året, men Brundin, om han lefver, till dess han blir pensionsmessig, skulle ega att ifrån statsverket fortfarande uppbära 1,200 kronor om året."
prot-1896--fk--026,i-1L9woC2hKb8SaFUQUeAzE,note,,"N:o 26,"
prot-1896--fk--022,i-1N6mwzmWNZaEWFw6HdJhR,note,,Herr Fehrman:
prot-1896--ak--035,i-1GkE7WpZhY46g236YLX6U,note,,Herr Peterson i Hasselstad:
prot-1896--ak--042,i-1Gx3s7rhphMEqY9sPr68J,u,,"Herr talman! Då hans excellens statsministern för tre år sedan besvarade en interpellation här i kammaren, yttrade han bland annat, efter att hafva berört de yrkanden på rösträttens utsträckning, hvilka blifvit gjorda här i kammaren, och efter att hafva vidrört de uttalanden i samma rigtning, som framkommit i Första Kammaren, följande: »När frågan inom representationen kommit till denna punkt, är det ock gifvet, att densamma bland statsrådets medlemmar blifvit föremål för allvarlig öfverläggning, i syfte att utreda, huru de önskningar om utsträckt rösträtt, som från det ena hållet> — denna kam-"
prot-1896--ak--036,i-1Ld1S9EVqt3Uxe158Qusx,note,,Ottenby remontdepot m. m.
prot-1897--ak--040,i-1856nKXgeKc3qxfTP3NcU,seg/note,Mix of seg and note,"Angående många arbetare och ett stort tillverkningsvärde, som staden drifver i förslag än en annan kommun. Om detta stenhuggeri tillhörde en enskild"
prot-1897--ak--020,i-1At1SUGBe2seB3YucvNVi,note,,"26 Lördagen den 27 Mars, e. m."
prot-1897--ak--040,i-1XATbivbWzDT4i5GaNa52,u,,"Vidare har här påyrkats af ett par motionärer, att det bevillningsfria afdraget skulle utsträckas och detsamma så anordnas, att icke någon orättvisa vid språnget från den ena till den andra klassen komme att ega rum. Jag skall icke ställa mig osympatisk emot detta förslag. Men jag skall be att få påminna om, hvad utskottet enligt min åsigt rätteligen framhållit, nemligen att en utsträckning"
prot-1897--fk--019,i-15pZA366sBpFKGerEUp69,note,,N:o 19.
prot-1897--fk--029,i-1ahUpctcPinG7vJq9Wrmj,u,,"af samhällslifvet, synes det mig derför väl stämma, att icke alla de erforderliga nyheterna på en gång införas, utan att man går stegvis till väga och dervid gör början med principen om den obligatoriska sjelfdeklarationen, såsom varande ett oundgängligt vilkor för hvarje följande steg."
prot-1897--fk--003,i-1bnuFNwmmgiEQ1MRfxArp,note,,"Fredagen den 29 januari. Kammaren sammanträdde kl. 2,30 e. m."
prot-1898--fk--001,i-12f9zpFAQAcXxYZ86etpg,note,,"Företogs val af tre ledamöter för att deltaga i talmansöfverläggningarna; och befunnos, efter valförrättningens slut, dertill hafva blifvit utsedde:"
prot-1898--fk--027,i-16d9kGKzmmkJhgDppPgjY,note,,9 §.
prot-1898--fk--020,i-18pspDtmPQz4gyAnXDiJM,note,,Anslag till krigsfartygsmateriel.
prot-1898--ak--039,i-11TNdDR8crqU9GdFYkVD6,note,,N:o 39.
prot-1898--ak--022,i-12fwaEaGL4pd3NNunMt6F,seg/note,Mix of seg and note,"Jukkasjärvi socken. Men att döma efter hvad af statsrådsprotokollet Angående framgår och efter hvad som herr statsministern i förmiddags nämnde öMäggning i Första hammaren, är det meningen, att till Riksdagen inom kort Vana från skall inkomma en framställning om att för grufdriftens räkning till Gellivare till bolaget må med eganderätt upplåtas en viss areal af kronans mark. riksgränsen. Och herr statsministern sade i förmiddags, att det är påtagligt, att (Forts.) Riksdagen då måste bevilja denna framställning, om Riksdagen nu antager den kongl. propositionen. Då skulle kunna inträffa, hvad som en talare här till höger om mig på förmiddagen framhöll och som icke — så vidt jag kunde böra — bemöttes af herr statsrådet och chefen för civildepartementet, nemligen att den mark, på hvilken bostäder skulle komma att uppföras, blefve bolagets egendom, och sålunda arbetarnes bostäder komma att ligga på ofri grund och alltså arbetarne sjelfva i detta hänseende ligga i bolagets händer. Detta vore enligt min tanke en mycket stor olägenhet."
prot-1898--ak--017,i-132aNgCoFtEBV9jQmHkP5,u,,"Då uppstår den frågan: Föreligger här ett sådant fall, då det verkligen skulle vara önskvärdt, verkligen vara skäl för Andra Kammaren att uttala en opinionsyttring?"
prot-1899--fk--029,i-1KXbQJ2ixZ31cdytzexTZ,note,,Ifrågasatt afskaffande af mantalspenningarne.
prot-1899--fk--003,i-1LnJnUbT3EAkWayrc9QCL,u,,"Den punkt, i hvilken jag skarpast skiljer mig från den ärade motionären, är dock sjelfva det teoretiska af värnpligtsorganisationen. Så länge man inskränker sig till 90 dagars öfning — eller låtom oss tänka oss öfningstiden ökad till 120 eller 150 dagar: så länge man inskränker sig till något sådant, kan man gifva alla, som icke hafva verkligt förfall, t. ex. sjukdomsförfall, samma öfning och samma tjenstgöringsskyldighet; men i samma stund som man vill bilda en här af tillräckligt öfvade värnpligtige, låter det sig icke göra, utan måste man nödtvunget komma in på det olycksaliga system, som herskar i de stora värnpligtsländerna, att en del värnpligtige tagas för hufvudet och hållas länge i tjenstgöring, medan en del slipper lindrigare eller helt och hållet, en princip, som jag tror, att vårt af ålder vid frihet och likställighet inför lagen vanda folk aldrig skall komma att underkasta sig. I detta sammanhang vill jag påpeka, att de stora, allra mest fria folken, Englands och Nordamerikas, icke velat underkasta sig värnpligtssystemet, utan ersatt det genom användande af värfvade trupper; och för att visa, att dessa ej äro militäriskt förkastliga, behöfver jag blott nämna namnen: Santiago de Cuba och Omdurman! Nej, när kriget en gång är öppnadt, är det ingen skilnad på de värfvade och de genom värnpligt i ledet inpassade soldaterna; då äro de soldater allihop, och den ene fullgör nog sin skyldighet som den andre, i synnerhet hos ett folk med sådan militär instinkt som det svenska."
prot-1899--fk--007,i-1Qyu2DJS2wNUe8Uprdbkx,note,,På derom af herr talmannen gjord proposition beslöt kammaren att vid morgondagens sammanträde anställa val efter herrar J. A. Kjellberg och Wald. Weern af två revisorer för granskning af riksbankens afdelningskontors i Mariestad förvaltning och räkenskaper år 1898.
prot-1899--ak--011,i-1E8orP5wWLf7tf4HYDkhC,note,,Herr Fredholm:
prot-1899--ak--013,i-1EmyvhYNWCSZzKeNwtuVh,note,,g 9.
prot-1899--ak--011,i-1KcxgaLGrmG3Ur8EYbQP8,u,,"Vill man nu sammanfatta den formelt juridiska situation, som utskottet tillskapat uti föreliggande betänkande, så är förhållandet följande. Det har till utskottet gjorts en begäran: var god yttra Eder deröfver, huruvida det är behöfligt, att man får en lagstiftning om testamentsexekutorer. Derpå svarar utskottet först: nej, det kan icke blifva tal om några rättsregler i detta fall och icke heller om någon lag, ty omständigheterna böra afgöra i hvarje särskildt fall. Derefter säger utskottet: det kan nog blifva rättsregler, men icke någon lag; och sist säger utskottet: jo, det kan nog äfven blifva en lag, men denna lag skall icke hafva till uppgift att afhjelpa den förefintliga rättsosäkerheten och de aktuella bekymren, utan dess ändamål är att komma i sammanhang med något annat, som till äfventyrs kan komma att någon gång i tiden dyka upp vid en töcknig horisont."
